module,type,name,res_id,src,value
stock,view,stock.picking,0,Picking list,Lista de separação
stock,view,stock.picking,0,Pickings already processed,Separações já processadas
stock,field,"report.stock.move,day_diff1",0,Planned Lead Time (Days),Prazo Planejado (Dias)
stock,code,addons/stock/stock.py,2388,Please provide Proper Quantity !,"Por favor, entre com a Quantidade Adequada !"
stock,code,addons/stock/stock.py,2449,Please provide Proper Quantity !,"Por favor, entre com a Quantidade Adequada !"
stock,code,addons/stock/wizard/stock_partial_picking.py,142,Please provide Proper Quantity !,"Por favor, entre com a Quantidade Adequada !"
stock,code,addons/stock/stock.py,2346,Please provide a positive quantity to scrap!,"Por favor, lance uma quantidade positiva para sucata!"
stock,code,addons/stock/stock.py,1089,Please put a partner on the picking list if you want to generate invoice.,Por favor coloque um parceiro na lista de separação se você deseja gerar uma fatura.
stock,code,addons/stock/wizard/stock_inventory_merge.py,44,Please select multiple physical inventories to merge in the list view.,"Por favor, selecione múltipos inventários físicos para mesclar na lista."
stock,code,addons/stock/wizard/stock_return_picking.py,197,Please specify at least one non-zero quantity!,"Por favor, especifique pelo menos uma quantidade diferente de zero!"
stock,view,stock.inventory,0,Posted Inventory,Inventário Lançado
stock,field,"stock.production.lot,prefix",0,Prefix,Prefixo
stock,field,"stock.change.standard.price,new_price",0,Price,Preço
stock,field,"stock.move,priority",0,Priority,Prioridade
stock,view,stock.move,0,Process,Processar
stock,view,stock.picking,0,Process,Processar
stock,view,stock.move,0,Process Later,Processar Depois
stock,view,stock.picking,0,Process Later,Processar Depois
stock,view,stock.move,0,Process Now,Processar Agora
stock,view,stock.picking,0,Process Now,Processar Agora
stock,model,"ir.actions.act_window,name",stock.action_partial_picking,Process Picking,Processar Separação
stock,code,addons/stock/wizard/stock_move.py,213,Processing Error,Erro de Processamento
stock,selection,"report.stock.inventory,location_type",0,Procurement,Aquisição
stock,selection,"stock.location,usage",0,Procurement,Aquisição
stock,field,"product.template,property_stock_procurement",0,Procurement Location,Local da Aquisição
stock,model,"stock.location,name",stock.location_procurement,Procurements,Aquisições
stock,code,addons/stock/product.py,453,Produced Qty,Qtde Produzida
stock,model,"ir.model,name",stock.model_product_product,Product,Produto
stock,view,report.stock.inventory,0,Product,Produto
stock,field,"report.stock.inventory,product_id",0,Product,Produto
stock,field,"report.stock.lines.date,product_id",0,Product,Produto
stock,view,report.stock.move,0,Product,Produto
stock,field,"report.stock.move,product_id",0,Product,Produto
stock,field,"stock.change.product.qty,product_id",0,Product,Produto
stock,field,"stock.inventory.line,product_id",0,Product,Produto
stock,field,"stock.inventory.line.split,product_id",0,Product,Produto
stock,report,stock.inventory.move,0,Product,Produto
stock,view,stock.move,0,Product,Produto
stock,field,"stock.move,product_id",0,Product,Produto
stock,field,"stock.move.consume,product_id",0,Product,Produto
stock,field,"stock.move.scrap,product_id",0,Product,Produto
stock,field,"stock.move.split,product_id",0,Product,Produto
stock,field,"stock.partial.move.line,product_id",0,Product,Produto
stock,field,"stock.partial.picking.line,product_id",0,Product,Produto
stock,view,stock.production.lot,0,Product,Produto
stock,field,"stock.production.lot,product_id",0,Product,Produto
stock,field,"stock.report.prodlots,product_id",0,Product,Produto
stock,field,"stock.report.tracklots,product_id",0,Product,Produto
stock,field,"stock.return.picking.memory,product_id",0,Product,Produto
stock,code,addons/stock/stock.py,2492,Product  '%s' is consumed with '%s' quantity.,Produto '% s' é consumido com '% s' quantidade.
stock,model,"ir.ui.menu,name",stock.menu_product_category_config_stock,Product Categories,Categorias de Produtos
stock,model,"ir.model,name",stock.model_product_category,Product Category,Categoria de Produtos
stock,view,report.stock.inventory,0,Product Category,Categoria de Produto
stock,field,"report.stock.inventory,product_categ_id",0,Product Category,Categoria de Produto
stock,view,report.stock.move,0,Product Category,Categoria de Produto
stock,field,"report.stock.move,categ_id",0,Product Category,Categoria de Produto
stock,view,stock.production.lot,0,Product Lots Filter,Filtro para Lotes de Produto
stock,view,stock.partial.move.line,0,Product Moves,Movimentações de Produto
stock,view,stock.partial.picking,0,Product Moves,Movimentações de Produto
stock,field,"stock.partial.picking,move_ids",0,Product Moves,Movimentações de Produto
stock,view,stock.partial.picking.line,0,Product Moves,Movimentações de Produto
stock,view,stock.return.picking.memory,0,Product Moves,Movimentações de Produto
stock,model,"ir.model,name",stock.model_product_template,Product Template,Modelo de Produto
stock,field,"stock.inventory.line,product_uom",0,Product UOM,UdM do Produto
stock,field,"stock.move.consume,product_uom",0,Product UOM,UdM do Produto
stock,field,"stock.move.scrap,product_uom",0,Product UOM,UdM do Produto
stock,field,"stock.move,product_uos",0,Product UOS,UdV do Produto
stock,selection,"report.stock.inventory,location_type",0,Production,Produção
stock,model,"stock.location,name",stock.location_production,Production,Produção
stock,selection,"stock.location,usage",0,Production,Produção
stock,field,"product.template,property_stock_production",0,Production Location,Local de Produção
stock,model,"res.request.link,name",stock.req_link_tracking,Production Lot,Lote de Produção
stock,field,"stock.change.product.qty,prodlot_id",0,Production Lot,Lote de Produção
stock,field,"stock.inventory.line,prod_lot_id",0,Production Lot,Lote de Produção
stock,field,"stock.inventory.line.split.lines,name",0,Production Lot,Lote de Produção
stock,field,"stock.inventory.line.split.lines,prodlot_id",0,Production Lot,Lote de Produção
stock,report,stock.inventory.move,0,Production Lot,Lote de Produção
stock,field,"stock.move,prodlot_id",0,Production Lot,Lote de Produção
stock,field,"stock.move.split.lines,name",0,Production Lot,Lote de Produção
stock,field,"stock.move.split.lines,prodlot_id",0,Production Lot,Lote de Produção
stock,field,"stock.partial.move.line,prodlot_id",0,Production Lot,Lote de Produção
stock,field,"stock.partial.picking.line,prodlot_id",0,Production Lot,Lote de Produção
stock,view,stock.production.lot,0,Production Lot,Lote de Produção
stock,field,"stock.production.lot,name",0,Production Lot,Lote de Produção
stock,view,stock.production.lot,0,Production Lot Identification,Identificação do Lote de Produção
stock,view,stock.move.split,0,Production Lot Number,Número do Lote de Produção
stock,view,stock.move.split,0,Production Lot Numbers,Números de Lotes de Produção
stock,view,stock.production.lot.revision,0,Production Lot Revisions,Revisão de Lotes em Produção
stock,model,"ir.actions.act_window,name",stock.action_production_lot_form,Production Lots,Lotes de Produção
stock,model,"ir.ui.menu,name",stock.menu_action_production_lot_form,Production Lots,Lotes de Produção
stock,field,"stock.inventory.line.split,line_exist_ids",0,Production Lots,Lotes de Produção
stock,field,"stock.inventory.line.split,line_ids",0,Production Lots,Lotes de Produção
stock,field,"stock.move.split,line_exist_ids",0,Production Lots,Lotes de Produção
stock,field,"stock.move.split,line_ids",0,Production Lots,Lotes de Produção
stock,model,"ir.model,name",stock.model_stock_production_lot,Production lot,Lote de Produção
stock,field,"stock.production.lot.revision,lot_id",0,Production lot,Lote de Produção
stock,field,"stock.report.prodlots,prodlot_id",0,Production lot,Lote de Produção
stock,help,"stock.move,prodlot_id",0,Production lot is used to put a serial number on the production,Lote de produção é usado para pôr um número de série na produção
stock,code,addons/stock/wizard/stock_move.py,213,Production lot quantity %d of %s is larger than available quantity (%d) !,A quantidade no Lote de Produção %d de %s é maior do que a quantidade disponível (%d) !
stock,model,"ir.model,name",stock.model_stock_production_lot_revision,Production lot revisions,Revisões do lote de produção
stock,model,"ir.actions.act_window,name",stock.act_product_location_open,Products,Produtos
stock,model,"ir.ui.menu,name",stock.menu_product_in_config_stock,Products,Produtos
stock,model,"ir.ui.menu,name",stock.menu_stock_product,Products,Produtos
stock,model,"ir.ui.menu,name",stock.menu_stock_products_menu,Products,Produtos
stock,view,stock.inventory,0,Products,Produtos
stock,view,stock.partial.move,0,Products,Produtos
stock,view,stock.partial.picking,0,Products,Produtos
stock,view,stock.picking,0,Products,Produtos
stock,view,stock.inventory,0,Products ,Produtos
stock,model,"ir.ui.menu,name",stock.menu_stock_products_moves,Products Moves,Movimentações de Produtos
stock,model,"ir.ui.menu,name",stock.menu_product_by_category_stock_form,Products by Category,Produtos por Categoria
stock,model,"ir.actions.act_window,name",stock.action_view_stock_location_product,Products by Location,Produtos por Localização
stock,model,"ir.model,name",stock.model_stock_location_product,Products by Location,Produtos por Localização
stock,code,addons/stock/stock.py,676,Products to Process,Produtos a processar
stock,code,addons/stock/stock.py,1525,Products to Process,Produtos a processar
stock,code,addons/stock/product.py,175,Products: ,Produtos:
stock,view,product.template,0,Properties,Propriedades
stock,view,stock.return.picking,0,Provide the quantities of the returned products.,Fornecer as quantidades dos produtos devolvidos.
stock,view,stock.inventory,0,Put in a new pack,Colocar em uma nova embalagem
stock,view,stock.move,0,Put in a new pack,Colocar em uma nova embalagem
stock,view,stock.picking,0,Put in a new pack,Colocar em uma nova embalagem
stock,view,stock.move,0,Put in current pack,Coloca na embalagem atual
stock,view,stock.picking,0,Put in current pack,Coloca na embalagem atual
stock,code,addons/stock/stock.py,1707,"Quantities, UoMs, Products and Locations cannot be modified on stock moves that have already been processed (except by the Administrator)","Quantidades, UdMs, Produtos e Locais não podem ser modificados nos movimentos de estoque que já foram processados (exceto pelo Administrador)"
